Record_Type,Hospital_ID,Hospital_Name,Product_ID,Product_Name,Product_Category,Usage_Family,Movement_Date,Movement_Qty,Current_Stock,Expiry_Date,Consignment_Start_Date
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-02-16,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-10-29,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-11-19,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2024-11-10,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-07-20,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-08-14,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2025-01-12,1,,,2024-12-14
movement,H004,St. Mary’s Diagnostic Center,DK-141,Calibration Kit 42,Diagnostic Kits,low,2024-10-22,1,,,2024-12-14
inventory,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,,,14,2027-01-06,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2024-10-24,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2024-11-19,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-08-18,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-06-28,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-04-10,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-08-27,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2024-12-11,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-10-18,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-08-22,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-08-29,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2024-11-14,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-03-07,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-09-25,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-05-16,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-11-05,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-04-20,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-07-06,1,,,2024-09-26
movement,H004,St. Mary’s Diagnostic Center,DK-142,Cartridge Diagnostic Kit 43,Diagnostic Kits,medium,2025-02-14,1,,,2024-09-26
inventory,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,,,8,2026-06-08,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-06-09,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-04-01,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2024-11-27,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-09-07,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-11-05,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-09-08,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-06-13,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-01-24,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-10-30,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2024-10-25,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-01-09,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-01-14,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2024-12-22,1,,,2024-12-26
movement,H004,St. Mary’s Diagnostic Center,DK-143,Sample Collection Kit 44,Diagnostic Kits,medium,2025-06-24,1,,,2024-12-26
inventory,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,,,36,2027-07-12,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-03-01,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-08-05,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-08-23,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-03-04,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-10-22,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2024-10-19,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-03-12,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-09-05,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-04-27,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-02-20,1,,,2024-09-01
movement,H004,St. Mary’s Diagnostic Center,DK-144,Sample Collection Kit 45,Diagnostic Kits,medium,2025-02-24,1,,,2024-09-01
inventory,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,,,5,2026-12-18,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-06-09,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-05-25,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-06-28,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-08-06,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-11-05,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-01-13,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-02-27,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-03-27,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-02-11,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-11-05,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-12-28,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-11-21,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-09-28,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-12-18,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-06-01,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-04-11,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-07-25,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-01-01,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-01-15,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-01-11,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-07-24,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-11-05,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-12-11,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-06-14,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-05-14,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2024-10-14,1,,,2024-10-16
movement,H004,St. Mary’s Diagnostic Center,DK-145,Infection Marker Kit 46,Diagnostic Kits,high,2025-09-28,1,,,2024-10-16
inventory,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,,,16,2027-07-02,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-03-07,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-10-10,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-03-10,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-04-11,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-03-21,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-11-03,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-06-27,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-12-27,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-08-19,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-06-14,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-03-07,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-10-14,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-10-07,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-09-01,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-10-26,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-02-23,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-02-25,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-11-22,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-01-09,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-10-23,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-08-10,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-12-17,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-01-07,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-10-25,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-08-08,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2024-12-10,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-04-22,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-10-03,1,,,2024-10-25
movement,H004,St. Mary’s Diagnostic Center,DK-146,Infection Marker Kit 47,Diagnostic Kits,high,2025-08-12,1,,,2024-10-25
inventory,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,,,27,2026-03-09,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2024-11-23,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-06-09,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-11-06,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-10-12,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-10-19,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-10-29,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-08-26,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2024-10-15,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-07-20,1,,,2024-08-08
movement,H004,St. Mary’s Diagnostic Center,DK-147,Specialty Diagnostic Kit 48,Diagnostic Kits,low,2025-02-13,1,,,2024-08-08
inventory,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,,,36,2026-08-16,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-04-09,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-01-07,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-05-02,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-04-18,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-06-17,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-11-17,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-05-10,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2024-12-16,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-09-26,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-02-25,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-11-22,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-01-01,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2024-11-22,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-01-13,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2025-10-24,1,,,2025-04-04
movement,H004,St. Mary’s Diagnostic Center,DK-148,Sample Collection Kit 49,Diagnostic Kits,medium,2024-11-03,1,,,2025-04-04
inventory,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,,,2,2026-03-10,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-06-30,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-10-19,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-12-09,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-06-24,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-01-19,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-10-12,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-07-04,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-10-30,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-04-15,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-05-14,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-05-07,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-12-22,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-11-10,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-03-28,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-09-06,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-02-25,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-08-05,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-09-17,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-11-08,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-05-09,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-10-14,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-10-13,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-02-19,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-06-27,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-01-05,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-09-13,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2025-06-26,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-12-14,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-10-14,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-11-17,1,,,2024-07-15
movement,H004,St. Mary’s Diagnostic Center,DK-149,Rapid Test Kit 50,Diagnostic Kits,high,2024-12-29,1,,,2024-07-15
inventory,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,,,0,2027-07-15,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-11-04,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-11-23,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-05,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-01-24,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-05-08,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-23,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-18,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-10-13,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-06-22,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-10,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-11-07,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-11-11,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-11-19,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-06-02,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-09,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-04-28,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-12-30,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-03-08,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-09-14,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-09-04,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-23,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-04,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-01-14,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-07-19,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-18,1,,,2024-10-31
